"fk01336","1896","20.0"
"fk03540","1902","28.5"
"fk00766","1895","16.363636363636363"
"1458-0721","1897","4.00990099009901"
"1457-4616","1874","4.490566037735849"
"0783-4284","1889","16.416666666666668"
"fk00780","1893","4.25"
"fk20090257","1880","4.0"
"0355-6085","1909","54.78260869565217"
"1458-8528","1908","3.960526315789474"
"1458-8609","1884","3.980952380952381"
"1457-4616","1896","4.006578947368421"
"fk01805","1908","16.0"
"fk01881","1889","4.166666666666667"
"fk32652","1895","175.0"
"fk36618","1895","135.0"
"0355-7162","1901","4.545454545454546"
"fk35709","1905","92.0"
"0359-0305","1904","4.0"
"fk01516","1899","4.166666666666667"
"0783-1560","1871","68.16666666666667"
"fk00724","1900","23.555555555555557"
"1458-6576","1902","4.0"
"1457-473X","1849","4.0"
"0356-0724","1872","4.137704918032787"
"fk00304","1908","14.88888888888889"
"fk09268","1892","16.0"
"1458-865X","1880","4.0"
"1457-487X","1875","4.184210526315789"
"1458-2562","1882","4.125"
"fk01892","1908","7.96078431372549"
"0356-0694","1885","16.125"
"fk02816","1905","34.0"
"1458-0527","1904","4.0"
"fk00098","1909","23.833333333333332"
"1458-8684","1880","4.346153846153846"
"fk03540","1878","25.0"
"fk20090215","1901","4.0"
"0355-8320","1898","8.333333333333334"
"0355-9149","1904","4.184615384615385"
"1457-487X","1877","4.0131578947368425"
"1457-4276","1863","4.038461538461538"
"fk20050857","1871","4.0"
"fk14759","1900","4.08"
"0031-4188","1901","41.416666666666664"
"fk09353","1895","8.0"
"1458-6622","1889","4.0"
"1457-4314","1873","4.0"
"1458-249X","1892","3.980769230769231"
"fk10065","1895","4.0"
"fk01366","1900","17.09090909090909"
"fk10416","1908","4.666666666666667"
"fk00299","1908","18.28846153846154"
"fk09196","1898","60.2"
"0789-0745","1908","3.8742138364779874"
"fk00620","1907","13.333333333333334"
"fk10023","1894","3.3552631578947367"
"1457-4829","1821","10.025"
"fk09147","1905","10.0"
"fk00299","1907","19.75"
"fk01318","1909","12.647058823529411"
"1457-4349","1853","4.0"
"0785-7535","1904","17.454545454545453"
"fk03540","1888","24.25"
"0356-0694","1894","16.166666666666668"
"1457-4292","1895","3.9805825242718447"
"1458-8722","1872","4.0"
"fk03927","1907","98.22222222222223"
"fk00701","1880","8.041666666666666"
"0356-2751","1883","3.0679611650485437"
"fk09584","1896","19.142857142857142"
"1457-4314","1852","4.552287581699346"
"fk00947","1893","8.0"
"fk02769","1909","30.454545454545453"
"fk16638","1906","16.0"
"1458-0977","1871","25.916666666666668"
"0785-398X","1835","4.811881188118812"
"fk03366","1901","16.666666666666668"
"fk00876","1905","17.583333333333332"
"fk10165","1904","4.026666666666666"
"0355-6913","1894","3.9934210526315788"
"fk14981","1909","4.0"
"1457-4616","1892","4.0"
"fk10467","1907","4.043478260869565"
"fk14797","1909","4.0"
"fk10253","1903","4.0"
"fk09369","1900","11.333333333333334"
"1457-4292","1902","3.7241379310344827"
"1458-1825","1890","3.925925925925926"
"fk02765","1897","7.769230769230769"
"fk980659","1889","141.0"
"fk01817","1868","8.431372549019608"
"1458-1825","1897","4.0"
"fk10276","1898","4.0"
"fk980162","1908","34.0"
"0358-6294","1869","4.078431372549019"
"1457-4802","1856","3.99"
"1458-2708","1889","3.9934426229508198"
"fk01337","1908","8.0"
"1458-2317","1898","4.0"
"0356-0694","1883","16.125"
"fk20090668","1882","4.0"
"fk02678","1897","8.5"
"0783-1560","1908","73.5"
"1458-8676","1893","4.096153846153846"
"1458-0721","1889","4.0"
"1457-4314","1907","4.549668874172186"
"1458-2252","1883","4.0"
"1458-8528","1906","4.031746031746032"
